"Station","","'=","1301 Bad Rotenfels Murg 10 47",""
"Komponente","","'=","3 91 2 Schüttung, Durchfluss Q m³/s OG",""
"Produkt","","'=","1 0000010000 3 Tagesmittelwert",""
"Zeitraum","","'=","Thu Jan 01 00:00:00 CET 1981 Tue Dec 31 23:59:59 CET 2024",""


"Messstellennummer","Stationsname","Gewässer","Parameter","Datum / Uhrzeit","Zeitbezug","Wert","Einheit","Produkt"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-19","MEZ","6,51","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-20","MEZ","6,415","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-21","MEZ","6,327","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-22","MEZ","5,892","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-23","MEZ","5,79","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-24","MEZ","4,768","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-25","MEZ","4,318","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-26","MEZ","4,368","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-27","MEZ","4,87","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-28","MEZ","5,079","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-29","MEZ","4,981","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-30","MEZ","4,648","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2005-12-31","MEZ","11,674","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-01","MEZ","16,97","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-02","MEZ","10,438","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-03","MEZ","7,654","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-04","MEZ","6,895","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-05","MEZ","6,583","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-06","MEZ","5,632","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-07","MEZ","5,361","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-08","MEZ","4,87","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-09","MEZ","5,079","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-10","MEZ","5,066","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-11","MEZ","5,03","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-12","MEZ","5,349","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-13","MEZ","5,128","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-14","MEZ","4,771","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-15","MEZ","4,148","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-16","MEZ","4,018","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-17","MEZ","8,166","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-18","MEZ","17,649","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-19","MEZ","10,119","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-20","MEZ","7,496","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-21","MEZ","9,181","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-22","MEZ","7,68","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-23","MEZ","6,782","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-24","MEZ","6,214","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-25","MEZ","6,149","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-26","MEZ","6,277","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-27","MEZ","10,083","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-28","MEZ","8,21","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-29","MEZ","6,815","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-30","MEZ","6,122","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-01-31","MEZ","8,181","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-01","MEZ","7,574","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-02","MEZ","5,165","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-03","MEZ","5,533","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-04","MEZ","4,587","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-05","MEZ","4,265","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-06","MEZ","5,169","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-07","MEZ","5,128","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-08","MEZ","5,361","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-09","MEZ","5,14","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-10","MEZ","5,03","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-11","MEZ","4,92","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-12","MEZ","4,127","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-13","MEZ","4,366","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-14","MEZ","4,49","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-15","MEZ","5,77","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-16","MEZ","37,214","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-17","MEZ","43,156","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-18","MEZ","24,618","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-19","MEZ","19,959","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-20","MEZ","18,817","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-21","MEZ","16,031","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-22","MEZ","15,355","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-23","MEZ","15,632","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-24","MEZ","13,254","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-25","MEZ","9,12","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-26","MEZ","7,905","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-27","MEZ","8,094","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-02-28","MEZ","8,687","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-01","MEZ","8,99","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-02","MEZ","9,388","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-03","MEZ","13,357","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-04","MEZ","16,323","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-05","MEZ","9,399","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-06","MEZ","8,69","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-07","MEZ","10,322","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-08","MEZ","10,686","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-09","MEZ","109,87","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-10","MEZ","94,35","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-11","MEZ","53,723","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-12","MEZ","34,134","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-13","MEZ","31,957","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-14","MEZ","29,241","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-15","MEZ","27,564","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-16","MEZ","22,99","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-17","MEZ","18,789","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-18","MEZ","11,944","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-19","MEZ","11,184","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-20","MEZ","13,731","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-21","MEZ","17,105","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-22","MEZ","19,463","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-23","MEZ","20,229","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-24","MEZ","13,054","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-25","MEZ","27,632","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-26","MEZ","99,85","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-27","MEZ","79,493","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-28","MEZ","91,411","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-29","MEZ","83,352","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-30","MEZ","74,62","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-03-31","MEZ","106,017","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-01","MEZ","71,586","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-02","MEZ","55,077","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-03","MEZ","62,313","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-04","MEZ","51,381","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-05","MEZ","42,688","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-06","MEZ","35,057","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-07","MEZ","28,109","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-08","MEZ","22,828","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-09","MEZ","17,434","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-10","MEZ","28,34","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-11","MEZ","24,595","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-12","MEZ","22,548","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-13","MEZ","19,49","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-14","MEZ","30,681","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-15","MEZ","29,609","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-16","MEZ","27,363","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-17","MEZ","32,468","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-18","MEZ","27,428","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-19","MEZ","25,196","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-20","MEZ","19,801","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-21","MEZ","20,15","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-22","MEZ","17,177","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-23","MEZ","20,328","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-24","MEZ","16,973","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-25","MEZ","15,777","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-26","MEZ","21,492","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-27","MEZ","19,28","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-28","MEZ","15,902","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-29","MEZ","13,199","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-04-30","MEZ","11,159","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-01","MEZ","10,277","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-02","MEZ","10,462","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-03","MEZ","9,087","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-04","MEZ","8,89","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-05","MEZ","7,555","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-06","MEZ","7,978","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-07","MEZ","6,676","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-08","MEZ","6,381","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-09","MEZ","7,355","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-10","MEZ","7,624","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-11","MEZ","6,635","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-12","MEZ","6,262","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-13","MEZ","6,443","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-14","MEZ","6,845","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-15","MEZ","6,074","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-16","MEZ","7,417","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-17","MEZ","15,645","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-18","MEZ","11,96","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-19","MEZ","15,216","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-20","MEZ","11,316","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-21","MEZ","8,812","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-22","MEZ","8,669","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-23","MEZ","8,633","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-24","MEZ","7,695","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-25","MEZ","6,011","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-26","MEZ","14,023","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-27","MEZ","31,357","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-28","MEZ","50,857","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-29","MEZ","42,314","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-30","MEZ","54,45","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-05-31","MEZ","41,239","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-01","MEZ","33,621","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-02","MEZ","32,371","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-03","MEZ","26,266","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-04","MEZ","19,867","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-05","MEZ","15,756","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-06","MEZ","16,262","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-07","MEZ","16,046","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-08","MEZ","15,19","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-09","MEZ","12,783","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-10","MEZ","11,101","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-11","MEZ","8,373","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-12","MEZ","8,779","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-13","MEZ","10,087","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-14","MEZ","8,881","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-15","MEZ","6,979","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-16","MEZ","7,379","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-17","MEZ","7,322","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-18","MEZ","5,872","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-19","MEZ","6,365","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-20","MEZ","6,424","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-21","MEZ","8,645","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-22","MEZ","6,701","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-23","MEZ","5,704","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-24","MEZ","5,508","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-25","MEZ","4,514","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-26","MEZ","5,324","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-27","MEZ","6,005","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-28","MEZ","7,46","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-29","MEZ","7,474","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-06-30","MEZ","6,721","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-01","MEZ","5,398","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-02","MEZ","4,346","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-03","MEZ","4,993","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-04","MEZ","5,104","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-05","MEZ","6,216","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-06","MEZ","12,677","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-07","MEZ","6,65","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-08","MEZ","5,57","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-09","MEZ","4,748","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-10","MEZ","5,165","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-11","MEZ","5,115","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-12","MEZ","5,128","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-13","MEZ","8,111","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-14","MEZ","5,942","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-15","MEZ","5,336","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-16","MEZ","4,564","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-17","MEZ","4,527","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-18","MEZ","6,933","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-19","MEZ","7,732","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-20","MEZ","5,245","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-21","MEZ","5,19","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-22","MEZ","6,914","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-23","MEZ","4,687","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-24","MEZ","4,858","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-25","MEZ","6,494","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-26","MEZ","6,002","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-27","MEZ","6,352","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-28","MEZ","4,613","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-29","MEZ","4,182","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-30","MEZ","3,471","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-07-31","MEZ","4,09","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-01","MEZ","4,574","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-02","MEZ","4,208","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-03","MEZ","4,257","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-04","MEZ","4,464","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-05","MEZ","4,895","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-06","MEZ","6,076","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-07","MEZ","5,349","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-08","MEZ","5,251","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-09","MEZ","4,44","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-10","MEZ","4,992","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-11","MEZ","5,153","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-12","MEZ","6,552","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-13","MEZ","5,008","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-14","MEZ","8,203","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-15","MEZ","23,151","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-16","MEZ","12,081","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-17","MEZ","8,156","m³/s","Tagesmittelwert"
"1301","Bad Rotenfels Murg","Murg","Q","2006-08-18","MEZ","7,749","m³/s","Tagesmittelwert"
